Id_bien;Type_bien ;No_voie;Type_de_voie;Voie;Code_type_de_voie;Code_voie;id_Commune
472;Appartement;5293;;LA TARTARASSE;8;B114;540
473;Maison;5830;;BOIS DE LA BLACHE;8;B030;5139
474;Appartement;5000;;LA JOUE DU LOUP;8;B322;598
475;Appartement;5277;;PRE LALLEGRE;8;B112;561
476;Appartement;9001;RUE;DES MARRONNIERS;0;1393;540
477;Maison;9007;RUE;DES EYGUIERES;0;18;5132
478;Maison;9006;IMP;PRE LAGRANGE;10;127;5101
479;Appartement;5496;;LES EYSSARDS DE PELVOUX;8;B072;5164
480;Appartement;5212;;SAINT FERREOL;8;B101;585
481;Appartement;5100;;LE CHEF LIEU;8;B028;5164
482;Appartement;51;LOT;LES JARDINS DU MORGON;7;A037;5139
483;Appartement;5220;;LA JOUE DU LOUP;8;B322;5177
484;Appartement;5324;;LES ESCOUNDUS;8;B056;572
485;Appartement;5139;;CANARD;8;B041;523
486;Appartement;9190;ALL;ALBERT BOURGES;2;18;5110
487;Appartement;5076;;LES UBACS;8;B120;5110
488;Appartement;5271;;CLOT PEOUILLOUX;8;B029;5111
489;Appartement;5162;;LE CHATEAU;8;B022;546
490;Appartement;5979;RUE;DE LA LIBERTE;0;140;598
491;Appartement;5170;;PRE LONGIS;8;B113;598
492;Appartement;5165;;PRE DES LAGIERS;8;B107;5119
493;Appartement;5240;;LES CHALPS;8;B023;5119
494;Appartement;5644;;PELINCHE;8;B095;5139
495;Appartement;6051;;SERRE SERRET;8;B193;561
496;Appartement;1;CRS;EMILE ZOLA;4;820;5153
497;Appartement;5338;COR;DU CLOT CHENU;23;24;5133
498;Appartement;5337;;LES QUEYRETS ET PEYRON;8;B107;5161
499;Appartement;63;RUE;DE LA GUISANE;0;368;598
500;Appartement;5244;;PRE LONGIS;8;B113;5161
501;Appartement;5725;;LES ILES;8;B134;688
502;Appartement;8;RUE;ROSSINI;0;5600;688
503;Appartement;27;RUE;LAMARTINE;0;3535;688
504;Appartement;20;RUE;MARCEAU;0;3975;688
505;Appartement;98;BD;PAPE JEAN 23;15;4685;688
506;Appartement;;RUE;LAMARTINE;0;3535;688
507;Appartement;31;RUE;HEROLD;0;3235;688
508;Appartement;34;RUE;DE LA BUFFA;0;1000;688
509;Appartement;17;RUE;GOUNOD;0;2985;688
510;Appartement;10;AV;CYRILLE BESSET;1;1805;688
511;Appartement;23;RUE;ASSALIT;0;405;688
512;Appartement;43;BD;STALINGRAD;15;6285;688
513;Appartement;29;AV;VILLERMONT;1;6715;6114
514;Appartement;140;QUAI;DE LA BANQUIERE;24;28;688
515;Appartement;52;RUE;MAL VAUBAN;0;4035;688
516;Appartement;4;AV;VALROSE;1;6575;688
517;Appartement;54;AV;DE LA REPUBLIQUE;1;5435;688
518;Appartement;34;BD;STALINGRAD;15;6285;688
519;Appartement;18;RUE;FONCET;0;2505;688
520;Appartement;65;AV;GEORGE  5;1;2870;688
521;Appartement;2;RUE;SPITALIERI;0;6275;688
522;Appartement;9;RUE;DU MARECHAL JOFFRE;0;4020;688
523;Appartement;4;RUE;MARALDI;0;3970;688
524;Appartement;4;BD;CIMIEZ;15;1410;688
525;Appartement;9013;;COL DE VILLEFRANCHE;8;B025;688
526;Appartement;5;RUE;CHANOINE ALBIN;0;1286;688
527;Appartement;57;BD;DU MONT BORON;15;4350;688
528;Appartement;84;RUE;DU MARECHAL JOFFRE;0;4020;688
529;Appartement;40;BD;STALINGRAD;15;6285;688
530;Appartement;26;BD;AUGUSTE RAYNAUD;15;465;688
531;Appartement;4;RUE;BARLA;0;610;688
532;Appartement;3;MTE;DESAMBROIS;14;1920;688
533;Appartement;12;RUE;CASSINI;0;1180;688
534;Appartement;25;RUE;BENOIT BUNICO;0;780;688
535;Appartement;3;RUE;DE L OPERA;0;4585;688
536;Appartement;6;RUE;BENOIT BUNICO;0;780;688
537;Appartement;33;RUE;ARSON;0;390;688
538;Appartement;9;RUE;VERDI;0;6620;688
539;Appartement;20;RUE;CRONSTADT;0;1785;688
540;Appartement;152;BD;DE CESSOLE;15;1265;688
541;Appartement;3;RUE;MASCOINAT;0;4090;6149
542;Maison;8;AV;LEON DELOYE;1;485;688
543;Appartement;21;RUE;VERNIER;0;6635;688
544;Appartement;1;RUE;JOSEPH GAZAN;0;3472;688
545;Appartement;31;RUE;GIOFFREDO;0;2950;688
546;Appartement;46;RUE;AUGUSTE GAL;0;455;688
547;Appartement;29;AV;PAULIANI;1;4915;688
548;Appartement;5;BD;GENERAL LOUIS DELFINO;15;2828;688
549;Appartement;12;MTE;CLAIRE VIRENQUE;14;1440;688
550;Appartement;14;RUE;MASSINGY;0;4120;688
551;Appartement;12;RUE;EMMANUEL PHILIBERT;0;2295;688
552;Appartement;10;RUE;VERDI;0;6620;688
553;Appartement;9;RUE;GUBERNATIS;0;3080;6149
554;Appartement;10;CHE;DE L ARBRE;5;80;688
555;Appartement;48;COR;FRERE MARC;23;2680;688
556;Appartement;35;BD;JOSEPH GARNIER;15;3475;688
557;Appartement;40;BD;VICTOR HUGO;15;6655;688
558;Appartement;31;RUE;DE LEPANTE;0;3615;688
559;Appartement;21;RUE;DABRAY;0;1820;6149
560;Appartement;16;AV;DU CHATEAU;1;200;6149
561;Appartement;7;RUE;ANTOINE SCOFFIER;0;70;688
562;Appartement;99;AV;HESPERIDES;1;3240;688
563;Appartement;1;RLE;DES MOULINS;11;4447;688
564;Appartement;3;RUE;BARBERIS;0;555;688
565;Appartement;20;RUE;ALBERT VOISIN;0;60;688
566;Appartement;14;RUE;TRACHEL;0;6455;688
567;Appartement;39;RUE;GIOFFREDO;0;2950;688
568;Appartement;12;RUE;MIRON;0;4310;688
569;Appartement;12;RUE;ABBAYE;0;10;688
570;Appartement;39;BD;JOSEPH GARNIER;15;3475;688
571;Appartement;6;RUE;SAINTE REPARATE;0;6065;688
572;Appartement;45;RUE;SMOLETT;0;6235;688
573;Appartement;1;BD;DE RIQUIER;15;5485;688
574;Appartement;98;AV;VALROSE;1;6575;688
575;Appartement;20;AV;VILLEBOIS MAREUIL;1;6705;688
576;Appartement;45;RUE;ROSSINI;0;5600;688
577;Appartement;19;BD;FRANCK PILATTE;15;2610;688
578;Appartement;116;BD;DE CESSOLE;15;1265;688
579;Appartement;14;RUE;CASSINI;0;1180;6149
580;Appartement;23;CHE;FUON DAOU MAGISTRE;5;365;688
581;Appartement;16;AV;RAYMOND COMBOUL;1;5383;688
582;Appartement;7;RUE;SAINT VINCENT;0;5975;688
583;Appartement;24;AV;AUGUSTE BERCY;1;445;688
584;Appartement;14;AV;BORRIGLIONE;1;910;688
585;Appartement;5;RUE;GUSTAVE DELOYE;0;3115;688
586;Appartement;11;BD;FRANCK PILATTE;15;2610;688
587;Appartement;39;RUE;BONAPARTE;0;885;6114
588;Appartement;53;BD;DU 8 MAI 1945;15;220;688
589;Appartement;24;RUE;DELILLE;0;1885;6149
590;Maison;7;BD;DU ROSTIT;15;759;6149
591;Appartement;29;BD;FRANCOIS SUAREZ;15;350;688
592;Appartement;18;BD;DE RIQUIER;15;5485;688
593;Appartement;43;AV;JEAN MEDECIN;1;3372;688
594;Appartement;44;BD;GAMBETTA;15;2755;688
595;Appartement;32;RUE;VERDI;0;6620;688
596;Appartement;7;RUE;DU SOLEIL;0;6245;688
597;Appartement;19;AV;D ANVERS;1;290;688
598;Appartement;33;AV;STEPHEN LIEGEARD;1;6290;688
599;Appartement;25;AV;DESAMBROIS;1;1915;688
600;Appartement;8;CHE;DES CRETES;5;1760;688
601;Appartement;10;BD;DUBOUCHAGE;15;2102;688
602;Appartement;17;RUE;PENCHIENATTI;0;4940;688
603;Appartement;5;RUE;DES BOERS;0;850;688
604;Appartement;132;AV;DE BRANCOLAR;1;950;688
605;Appartement;37;AV;G CLEMENCEAU;1;2880;688
606;Appartement;190;RTE;DE TURIN;3;6480;688
607;Maison;14;RUE;DES PONCHETTES;0;5205;688
608;Appartement;23;AV;GIACOBI;1;2910;688
609;Appartement;2;RUE;PARMENTIER;0;4805;688
610;Appartement;63;RUE;ROSSINI;0;5600;688
611;Appartement;16;PL;GARIBALDI;12;2785;688
612;Appartement;8;AV;SAINT JEAN BAPTISTE;1;5805;688
613;Appartement;10;RUE;LAURENT GIAUME;0;3573;688
614;Appartement;32;RUE;L HOTEL POSTES;0;3255;688
615;Appartement;39;RUE;DU MARECHAL JOFFRE;0;4020;688
616;Appartement;15;RUE;ASSALIT;0;405;688
617;Appartement;8;RUE;SORGENTINO;0;6255;6149
618;Appartement;11;PL;PASTEUR;12;630;688
619;Appartement;15;RUE;DE LA PREFECTURE;0;5240;688
620;Appartement;3;RUE;DU CONGRES;0;1655;688
621;Appartement;41;RUE;CLEMENT ROASSAL;0;1470;688
622;Appartement;2;RUE;DE LA POISSONNERIE;0;5195;688
623;Appartement;5;AV;MIRABEAU;1;4275;688
624;Appartement;22;BD;DUBOUCHAGE;15;2102;688
625;Appartement;2;RUE;EMMA ET PHILIPPE TIRANTY;0;2280;688
626;Appartement;50;RUE;ARSON;0;390;688
627;Appartement;13;RUE;MARALDI;0;3970;660
628;Appartement;240;CHE;DU FALICONET;5;103;688
629;Appartement;15;RUE;RIBOTTI;0;5460;688
630;Appartement;17;RUE;DE RUSSIE;0;5640;688
631;Appartement;20;BD;ARMEE DES ALPES;15;360;688
632;Appartement;45;BD;STALINGRAD;15;6285;688
633;Appartement;25;RUE;DE ROQUEBILLIERE;0;5570;688
634;Appartement;38;RUE;VERDI;0;6620;688
635;Appartement;6;AV;RENE BOYLESVE;1;5420;688
636;Appartement;9;RUE;EMMANUEL PHILIBERT;0;2295;688
637;Appartement;42;RUE;BONAPARTE;0;885;688
638;Appartement;9;AV;MARECHAL LYAUTEY;1;4025;688
639;Appartement;25;RUE;TRACHEL;0;6455;688
640;Appartement;3;AV;URBAIN BOSIO;1;6490;688
641;Appartement;1;RUE;DE ORESTIS;0;1865;688
642;Appartement;54;RUE;AUGUSTE GAL PROLONGEE;0;456;688
643;Appartement;30;BD;GORBELLA;15;2970;688
644;Appartement;1;RUE;MACCARANI;0;3810;6149
645;Appartement;19;BD;FRANCOIS SUAREZ;15;350;688
646;Appartement;49;BD;GENERAL LOUIS DELFINO;15;2828;688
647;Appartement;8;RUE;GUIGLIA;0;3090;688
648;Appartement;2;RUE;FONTAINE DE LA VILLE;0;2510;688
649;Appartement;15;RUE;DE BELGIQUE;0;715;688
650;Appartement;30;BD;GENERAL LOUIS DELFINO;15;2828;688
651;Appartement;18;RUE;BERLIOZ;0;790;688
652;Appartement;28;RUE;GEORGES VILLE;0;2895;688
653;Appartement;22;BD;DUBOUCHAGE;15;2102;688
654;Appartement;167;AV;MARECHAL LYAUTEY;1;4025;688
655;Appartement;1;RUE;VICTOR JUGE;0;6665;6114
656;Appartement;10;RUE;BERLIOZ;0;790;688
657;Appartement;109;QUAI;DE LA BANQUIERE;24;28;688
658;Appartement;36;RTE;DE TURIN;3;6480;688
659;Appartement;18;AV;GRAVIER;1;3000;688
660;Appartement;30;RUE;GUIGLIA;0;3090;688
661;Appartement;12;PL;GUYNEMER;12;3160;688
662;Appartement;6;RUE;LAMARTINE;0;3535;688
663;Appartement;13;AV;CARAVADOSSI;1;1130;688
664;Appartement;4;RUE;RUSCA;0;5635;688
665;Appartement;1;PARC;LISERB;25;3697;688
666;Appartement;8;BD;DE RIQUIER;15;5485;688
667;Appartement;14;RUE;MARCEAU;0;3975;688
668;Appartement;3;RUE;FODERE;0;2495;688
669;Appartement;9002;ILOT;GUIGONIS ST FRANCOIS;26;A100;688
670;Appartement;11;RUE;TRACHEL;0;6455;688
671;Appartement;9;RUE;DIDEROT;0;1970;688
672;Appartement;71;BD;CIMIEZ;15;1410;688
673;Appartement;7;CHE;DES CRETES;5;1760;688
674;Appartement;21;BD;FRANCK PILATTE;15;2610;688
675;Appartement;19;BD;RAIMBALDI;15;5345;688
676;Appartement;54;BD;GENERAL LOUIS DELFINO;15;2828;660
677;Appartement;3;RUE;JULES GILLY;0;3505;688
678;Maison;5221;;IBAC SUPERIEUR;8;B033;688
679;Appartement;22;RUE;L HOTEL POSTES;0;3255;688
680;Appartement;7;RUE;VILLENEUVE;0;6710;688
681;Appartement;2;RUE;BARRALIS;0;625;688
682;Appartement;11;HLM;RUE CH BAUDELAIRE;27;A040;6149
683;Appartement;10;AV;MARECHAL FOCH;1;4015;688
684;Appartement;1;RUE;GASTON ARNULF;0;402;688
685;Appartement;21;RUE;EMMANUEL PHILIBERT;0;2295;688
686;Appartement;21;AV;DE LA REPUBLIQUE;1;5435;688
687;Appartement;6;RUE;FRANCOIS CARLO;0;2625;688
688;Appartement;54;RUE;DE FRANCE;0;2595;688
689;Appartement;78;BD;GENERAL LOUIS DELFINO;15;2828;688
690;Appartement;10;AV;DURANTE;1;2125;688
691;Appartement;1;AV;CHATEAUBRIAND;1;1360;6149
692;Appartement;6;RUE;ABBE SALVETTI;0;27;688
693;Appartement;15;BD;STALINGRAD;15;860;688
694;Appartement;3;RUE;COLONNA D ISTRIA;0;1590;688
695;Appartement;136;BD;GAMBETTA;15;2755;688
696;Appartement;7;RUE;BERLIOZ;0;790;688
697;Appartement;7;AV;ANTONIA AUGUSTA;1;280;688
698;Appartement;3;RUE;MARTIN SEYTOUR;0;4085;688
699;Appartement;16;AV;NOTRE DAME;1;4525;688
700;Appartement;4;QUAI;PAPACINO;24;4680;688
701;Appartement;37;RUE;PASTORELLI;0;4850;688
702;Appartement;32;BD;DUBOUCHAGE;15;2102;688
703;Maison;93;AV;DE RIMIEZ;1;5471;688
704;Appartement;9;VOIE;ROMAINE;28;6770;688
705;Appartement;10;AV;CAGNOLI;1;1010;688
706;Appartement;4;AV;MARECHAL FOCH;1;4015;688
707;Appartement;10;RUE;DU CONGRES;0;1655;688
708;Appartement;24;IMP;LAURENTI;10;3579;688
709;Appartement;21;AV;RENE BOYLESVE;1;5420;688
710;Appartement;1;AV;SAINTE CLAIRE;1;6005;6149
711;Appartement;74;AV;DE BRANCOLAR;1;950;688
712;Appartement;5;CHE;DE L ARBRE;5;80;688
713;Appartement;39;PROM;DES ANGLAIS;22;240;688
714;Appartement;55;RUE;DE LA BUFFA;0;1000;688
715;Appartement;46;RUE;GIOFFREDO;0;2950;688
716;Appartement;19;RUE;CHABRIER;0;1275;6149
717;Appartement;2;RUE;DES BARBETS;0;558;688
718;Maison;6;IMP;FERNAND LEGER;10;305;688
719;Appartement;3;AV;GALLIN;1;2740;688
720;Appartement;65;BD;DE LA MADELEINE;15;3820;688
721;Appartement;127;PROM;DES ANGLAIS;22;240;688
722;Appartement;4;AV;CYRNOS;1;1810;688
723;Maison;179;AV;CORNICHE FLEURIE;1;1715;688
724;Appartement;27;RUE;CROS DE CAPEU;0;1790;688
725;Appartement;8;AV;GLORIA;1;2955;688
726;Appartement;116;AV;CYRILLE BESSET;1;1805;688
727;Appartement;266;AV;SAINTE MARGUERITE;1;6035;688
728;Appartement;29;AV;DES BAUMETTES;1;660;688
729;Appartement;12;RUE;LOUIS BLERIOT;0;3730;688
730;Appartement;30;RUE;CHATEAUNEUF;0;1365;688
731;Appartement;5;RUE;CAFFARELLI;0;1005;688
732;Appartement;77;AV;SAINT AUGUSTIN;1;5690;688
733;Appartement;137;AV;DE LA LANTERNE;1;3550;688
734;Appartement;65;BD;GAMBETTA;15;2755;688
735;Appartement;222;AV;DE PESSICART;1;4965;688
736;Appartement;175;BD;DE LA MADELEINE;15;3820;688
737;Appartement;39;AV;DE LA CALIFORNIE;1;1045;688
738;Appartement;60;VALL;BARLA;29;615;688
739;Appartement;3;BD;DE LA MADELEINE;15;3820;688
740;Appartement;211;PROM;DES ANGLAIS;22;240;688
741;Appartement;109;BD;DE CESSOLE;15;1265;688
742;Appartement;20;AV;MONT RABEAU;1;4390;688
743;Maison;352;AV;DE FABRON;1;2370;688
744;Appartement;31;RUE;BOTTERO;0;925;688
745;Appartement;35;BD;CARLONE;15;1140;688
746;Appartement;25;AV;FREMONT;1;2675;688
747;Appartement;28;RUE;BOTTERO;0;925;688
748;Appartement;22;BD;MANTEGA RIGHI;15;3943;688
749;Appartement;67;AV;SIMONE VEIL;1;6227;688
750;Appartement;17;AV;FLEURS;1;2460;688
751;Appartement;40;CHE;DES SABLIERES;5;5645;688
752;Appartement;85;BD;DE LA MADELEINE;15;3820;688
753;Appartement;23;RUE;CAFFARELLI;0;1005;688
754;Appartement;13;AV;CORNICHE FLEURIE;1;1715;688
755;Appartement;4;RUE;JOSEPH FRICERO;0;3470;688
756;Appartement;149;BD;GAMBETTA;15;2755;688
757;Appartement;104;BD;EDOUARD HERRIOT;15;2188;688
758;Appartement;70;AV;DE LA BORNALA;1;900;688
759;Appartement;230;AV;DE FABRON;1;2370;688
760;Appartement;341;CHE;DE LA GINESTIERE;5;2942;688
761;Appartement;3;RUE;LOUIS BLERIOT;0;3730;688
762;Appartement;81;BD;GAMBETTA;15;2755;688
763;Appartement;18;AV;GAY;1;2810;688
764;Appartement;15;RUE;CHATEAUNEUF;0;1365;688
765;Appartement;24;RUE;DES POTIERS;0;5225;688
766;Appartement;79;BD;MANTEGA RIGHI;15;3943;688
767;Appartement;5;RUE;CROS DE CAPEU;0;1790;688
768;Appartement;54;AV;DE LA BORNALA;1;900;688
769;Appartement;96;AV;CORNICHE FLEURIE;1;1715;688
770;Appartement;59;RTE;DE BELLET;3;745;688
771;Appartement;164;BD;DE LA MADELEINE;15;3820;688
772;Appartement;107;BD;FRANCOIS GROSSO;15;2630;688
773;Appartement;384;AV;DE FABRON;1;2370;688
774;Appartement;22;BD;DU TZAREWITCH;15;6485;688
775;Appartement;4;RUE;SAINT PHILIPPE;0;5895;688
776;Appartement;128;BD;DE LA MADELEINE;15;3820;688
777;Appartement;93;PROM;DES ANGLAIS;22;240;688
778;Appartement;128;AV;DE LA LANTERNE;1;3550;688
779;Appartement;48;RTE;DE GRENOBLE;3;3020;688
780;Appartement;12;AV;GAY;1;2810;688
781;Appartement;21;RUE;MARIE BASHKIRTSEFF;0;4050;688
782;Maison;245;RTE;DE BELLET;3;745;688
783;Appartement;21;AV;DE FABRON;1;2370;688
784;Appartement;61;AV;SAINTE MARGUERITE;1;6035;688
785;Appartement;20;AV;CHATEAU DE LA TOUR;1;1355;688
786;Appartement;73;CHE;DE TERRON;5;6364;688
787;Maison;259;AV;DE PESSICART;1;4965;688
788;Appartement;121;BD;NAPOLEON III;15;4483;688
789;Appartement;13;RUE;DU ROCHER;0;5525;688
790;Appartement;22;RUE;BOTTERO;0;925;688
791;Appartement;280;AV;DE LA CALIFORNIE;1;1045;688
792;Appartement;61;AV;CORNICHE FLEURIE;1;1715;688
793;Appartement;146;BD;NAPOLEON III;15;4483;688
794;Appartement;79;AV;SAINT AUGUSTIN;1;5690;688
795;Appartement;210;AV;DE FABRON;1;2370;688
796;Appartement;52;AV;DE LA CALIFORNIE;1;1045;688
797;Appartement;75;AV;RAOUL DUFY;1;5357;688
798;Appartement;12;AV;LOUIS COCHOIS;1;3740;688
799;Appartement;380;AV;DE FABRON;1;2370;688
800;Appartement;21;RUE;GEORGES DOUBLET;0;2885;688
801;Appartement;13;AV;DU PETIT FABRON;1;4975;688
802;Maison;396;AV;DE PESSICART;1;4965;688
803;Appartement;51;AV;CORNICHE FLEURIE;1;1715;688
804;Maison;156;COR;DES OLIVIERS;23;4576;688
805;Appartement;186;AV;DE FABRON;1;2370;688
806;Maison;32;CHE;JEAN BAGNIS;5;3323;688
807;Appartement;25;AV;JOSEPH GIORDAN;1;3478;688
808;Appartement;7;RUE;HENRY DE CESSOLE;0;3210;688
809;Appartement;136;AV;CYRILLE BESSET;1;1805;688
810;Appartement;230;AV;DE LA CALIFORNIE;1;1045;688
811;Appartement;67;AV;ESTIENNE D ORVES;1;2325;688
812;Appartement;27;AV;SAINTE MARGUERITE;1;6035;688
813;Appartement;173;RTE;ST PIERRE FERIC;3;5910;688
814;Maison;209;RTE;DE BELLET;3;745;688
815;Appartement;66;BD;DE LA MADELEINE;15;3820;688
816;Maison;156;COR;DES OLIVIERS;23;4576;688
817;Maison;300;CHE;DE LA GINESTIERE;5;2942;688
818;Appartement;25;AV;ANTOINE MARTIN;1;267;688
819;Appartement;81;AV;CORNICHE FLEURIE;1;1715;688
820;Appartement;54;BD;HENRI SAPPIA;15;3220;688
821;Appartement;19;RUE;CHATEAUNEUF;0;1365;688
822;Appartement;30;AV;DE FABRON;1;2370;688
823;Appartement;55;AV;HENRI MATISSE;1;3217;688
824;Appartement;54;AV;DU RAY;1;5380;688
825;Appartement;104;ACH;ANC CHE DE LA LANTERNE;30;3545;688
826;Appartement;35;AV;RAYMOND FERAUD;1;5385;688
827;Appartement;83;BD;DE LA MADELEINE;15;3820;688
828;Appartement;234;AV;DE LA LANTERNE;1;3550;688
829;Appartement;308;BD;DE LA MADELEINE;15;3820;688
830;Appartement;26;AV;DE LA BORNALA;1;900;688
831;Appartement;8;AV;GLORIA;1;2955;688
832;Appartement;23;AV;DE GAIRAUT;1;2705;688
833;Appartement;103;BD;DE LA MADELEINE;15;3820;688
834;Appartement;19;AV;SAINT JOSEPH;1;5815;688
835;Appartement;171;RUE;DE FRANCE;0;2595;688
836;Appartement;54;RTE;DE CANTA GALET;3;1070;688
837;Appartement;13;RUE;ALEXIS MOSSA;0;94;688
838;Appartement;101;AV;DE LA CALIFORNIE;1;1045;688
839;Appartement;19;AV;VAL MARIE;1;6513;688
840;Appartement;3;AV;GLORIA;1;2955;688
841;Appartement;48;AV;DE LA CALIFORNIE;1;1045;688
842;Appartement;18;RUE;DES POTIERS;0;5225;688
843;Appartement;1;AV;EDEN PARK;1;2150;688
844;Appartement;52;AV;HENRI MATISSE;1;3217;688
845;Appartement;158;RUE;DE FRANCE;0;2595;688
846;Appartement;160;RUE;DE FRANCE;0;2595;688
847;Appartement;52;BD;CARLONE;15;1140;688
848;Appartement;285;AV;DE FABRON;1;2370;688
849;Appartement;10;AV;ANGELIQUE BRAQUET;1;235;688
850;Appartement;186;AV;DE PESSICART;1;4965;688
851;Appartement;50;CHE;DU CAL DE SPAGNOL;5;1040;688
852;Appartement;90;RUE;AUGUSTE PEGURIER;0;458;688
853;Appartement;209;AV;DE FABRON;1;2370;688
854;Appartement;97;BD;JEAN BEHRA;15;3357;688
855;Appartement;26;VALL;BARLA;29;615;688
856;Appartement;220;BD;DE LA MADELEINE;15;3820;688
857;Appartement;51;BD;DE MONTREAL;15;4425;688
858;Appartement;20;BD;DU TZAREWITCH;15;6485;688
859;Appartement;117;AV;DE LA CALIFORNIE;1;1045;688
860;Appartement;188;AV;DE FABRON;1;2370;688
861;Appartement;71;AV;DE PESSICART;1;4965;688
862;Appartement;7;RUE;JEAN MERMOZ;0;3374;688
863;Appartement;82;CHE;DE LA MADONETTE DE TERRON;5;3852;688
864;Appartement;23;AV;LOUIS CAPPATTI;1;3734;688
865;Appartement;22;RUE;JEAN CANAVESE;0;3358;688
866;Appartement;132;RUE;DE FRANCE;0;2595;688
867;Appartement;6;RUE;JOSEPH FRICERO;0;3470;688
868;Appartement;301;COR;DE MAGNAN;23;3887;688
869;Appartement;103;AV;CYRILLE BESSET;1;1805;688
870;Appartement;103;BD;GAMBETTA;15;2755;688
871;Appartement;26;BD;DE MONTREAL;15;4425;688
872;Appartement;18;AV;FLEURS;1;2460;688
873;Appartement;27;RUE;BOTTERO;0;925;688
874;Appartement;135;RUE;DE FRANCE;0;2595;688
875;Appartement;17;AV;DES BAUMETTES;1;660;688
876;Appartement;8;RTE;DE BELLET;3;745;688
877;Appartement;30;AV;DE LA BORNALA;1;900;688
878;Appartement;252;AV;DE LA LANTERNE;1;3550;688
879;Appartement;260;AV;DE FABRON;1;2370;683
880;Appartement;170;BD;NAPOLEON III;15;4483;683
881;Appartement;13;BD;PARC IMPERIAL;15;4740;6104
882;Appartement;200;AV;DE LA CALIFORNIE;1;1045;683
883;Appartement;649;PROM;DU SOLEIL;22;1356;612
884;Appartement;51;PTE;DE FRANCE;31;515;683
885;Appartement;2;AV;DE LA PINEDE;1;845;683
886;Appartement;9;IMP;BOTTA;10;150;683
887;Appartement;47;BD;GUYNEMER;15;270;612
888;Appartement;30;ALL;DES HESPERIDES;2;725;683
889;Appartement;9001;AV;LAURENTI;1;819;683
890;Appartement;55;AV;DE SOSPEL;1;1360;612
891;Appartement;4;AV;CAMILLE BLANC;1;40;612
892;Appartement;1;RUE;PARTOUNEAUX;0;1085;683
893;Appartement;124;PROM;VAL DU CAREI;22;1442;6104
894;Appartement;1;RUE;DU PFR CALMETTE;0;530;683
895;Appartement;24;RUE;DU PFR CALMETTE;0;530;683
896;Appartement;3;RUE;PIETRA SCRITTA;0;1140;683
897;Appartement;8;RUE;DU MOULIN;0;740;6104
898;Appartement;36;BD;DE GARAVAN;15;540;6104
899;Appartement;1;AV;DE VERDUN;1;1470;683
900;Appartement;36;RUE;VAL DES CASTAGNINS;0;311;683
901;Appartement;20;AV;FRANCOIS DE MONLEON;1;460;683
902;Appartement;30;AV;DE FRANCE;1;450;6104
903;Appartement;39;PROM;DU VAL DE MENTON;22;1430;6104
904;Appartement;14;ALL;ACACIAS TER CHAUDES;2;1392;6162
905;Appartement;16;AV;BOYER;1;160;6132
906;Appartement;95;AV;WINSTON CHURCHILL;1;1210;612
907;Appartement;173;AV;DE LA PLAGE;1;860;612
908;Appartement;30;RUE;ALBERTI BERNARDIN;0;40;6163
909;Appartement;62;RUE;LIEUTENANT JEAN REVELLI;0;180;612
910;Appartement;3;IMP;MONTEE DES ALPES;10;9;612
911;Appartement;6;AV;DU GENERAL DE GAULLE;1;240;6104
912;Maison;8;RUE;ANDRE CARABALONA;0;10;6104
913;Appartement;13;RUE;JULES FERRY;0;320;612
914;Appartement;12;CHE;DE USINE ELECTRIQUE;5;720;6104
915;Appartement;17;AV;FRANCOIS DE MONLEON;1;460;612
916;Appartement;165;AV;PASTEUR;1;800;683
917;Appartement;2;BRTL;DU CENTRE;32;100;6104
918;Appartement;36;AV;WINSTON CHURCHILL;1;1210;6104
919;Appartement;33;RUE;ORCHIDEES PROLONGEE;0;481;683
920;Appartement;13;RTE;DE SOSPEL;3;1370;683
921;Maison;306;CHE;DU VALLONET;5;1130;6136
922;Appartement;9;RUE;VICTOR HUGO;0;1150;683
923;Appartement;1;RUE;DE LA MARNE MAL JOFFRE;0;950;683
924;Appartement;7;MTE;DU LUTETIA;14;890;612
925;Appartement;14;RUE;SAINT PIERRE;0;760;6163
926;Appartement;20;AV;ARISTIDE BRIAND;1;100;6163
927;Appartement;2;AV;THIERS;1;1400;683
928;Appartement;19;BD;DE LA REPUBLIQUE;15;560;683
929;Maison;44;RUE;COTTA;0;300;612
930;Appartement;179;RUE;DE FRANCE;0;360;612
931;Appartement;108;;VAL DU CAREI;8;B057;612
932;Appartement;7;RUE;ARDOINO;0;90;6104
933;Appartement;22;RUE;DU PFR CALMETTE;0;530;635
934;Appartement;33;RUE;MARTYRS RESISTANCE;0;400;683
935;Appartement;2;RUE;MARTYRS RESISTANCE;0;400;612
936;Appartement;139;AV;DE VERDUN;1;1145;6104
937;Appartement;2;RUE;GARIBALDI;0;40;612
938;Appartement;71;AV;DE SOSPEL;1;1360;683
939;Appartement;1;IMP;DU RESERVOIR;10;570;6104
940;Appartement;44;AV;HECTOR BERLIOZ;1;595;683
941;Appartement;6;RUE;DE LA CREMAILLERE;0;150;683
942;Appartement;22;PROM;MAL LECLERC HAUTECLOQUE;22;932;6104
943;Appartement;51;PROM;ROBERT SCHUMAN;22;957;636
944;Appartement;1;RUE;DU JONQUIER;0;790;683
945;Appartement;28;RUE;PIETRA SCRITTA;0;1140;683
946;Appartement;197;AV;DES ORCHIDEES;1;770;612
947;Appartement;68;CHE;DE SAINT ANTONIN;5;48;683
